galeria_id,galeria_nombre,galeria_fecha_fundacion,galeria_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,galeria_calle_numero,galeria_colonia,galeria_cp,galeria_telfono1,galeria_pagina_web,email,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
1054,"Galería Casa Nómada","1000-01-01","",11,"Guanajuato",3,"San Miguel de Allende",1,"San Miguel de Allende","Diez de Soliano 32","Centro","37700","","","abracho@vivaphotography.com.mx",-100.74271,20.9121,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1054","2020-10-27 05:30:09-06"
774,"Moyshen Gallery","2005-01-01","Fábrica La Aurora",11,"Guanajuato",3,"San Miguel de Allende",1,"San Miguel de Allende","Calz. La Aurora s/n, local 4 C","Col. La Aurora","37710","","","moyshengallery@gmail.com ",-100.74031,20.92354,"http://sic.gob.mx/ficha.php?table=galeria&table_id=774","2020-10-26 06:48:01-06"
323,"Galería Juan Zaragoza","1969-12-31","",11,"Guanajuato",3,"San Miguel de Allende",1,"San Miguel de Allende","Calz. de La Aurora 47 A","Centro","37710","","","juanzaragozagaleria@gmail.com",-100.74009,20.92309,"http://sic.gob.mx/ficha.php?table=galeria&table_id=323","2020-11-23 06:47:49-06"
363,"Galería Josefina Membrilla","2010-01-01","",11,"Guanajuato",3,"San Miguel de Allende",1,"San Miguel de Allende","Plaza Principal núm. 18 int. 6 ","Centro","37700","","","josefina-membrilla@hotmail.com",-100.74374,20.91453,"http://sic.gob.mx/ficha.php?table=galeria&table_id=363","2021-05-28 05:09:09-05"
1350," Galería de Arte Popular","2012-01-01","Casa de la Cuesta",11,"Guanajuato",3,"San Miguel de Allende",1,"San Miguel de Allende","Cuesta de San José 32","Centro","33770","",""," info@casadelacuesta.com",-100.73818,20.9167,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1350","2021-09-23 03:57:39-05"
1462,"Galería Hilo Negro","1000-01-01","Fábrica La Aurora",11,"Guanajuato",3,"San Miguel de Allende",1,"San Miguel de Allende","Calz. La Aurora s/n, local 1D","Col. La Aurora","37710","","","ricardogarcia@hilo-negro.com",-100.74037,20.9234,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1462","2021-09-23 04:16:43-05"
1008,"Galería Nudo","2005-01-01","",11,"Guanajuato",3,"San Miguel de Allende",1,"San Miguel de Allende","Recreo núm.  10 B","Centro","37700","","","  info@galerianudo.com",-100.74229,20.91334,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1008","2021-09-23 04:23:25-05"
1328,"Ted Davis  Galería de Fotografía","2013-01-01","",11,"Guanajuato",3,"San Miguel de Allende",1,"San Miguel de Allende","Zacateros 81 B","Centro","37700","","","info@teddavisgaleria.com",-100.74647,20.91139,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1328","2020-10-27 06:58:29-06"
188,"Galería Florencia Riestra","1975-01-02","Fábrica La Aurora",11,"Guanajuato",3,"San Miguel de Allende",1,"San Miguel de Allende","Calz. La Aurora s/n, local 4","Col. La Aurora","37710","","","galeriaflorenciariestra@prodigy.net.mx",-100.74044,20.92295,"http://sic.gob.mx/ficha.php?table=galeria&table_id=188","2021-09-23 04:14:19-05"
1142,"Taller Galería Periferia","2008-01-01","",11,"Guanajuato",7,"Celaya",1,"Celaya","Raúl Macías 118","Col. 15 de Mayo","38016","","","entornoalaperiferia@gmail.com",-100.83847,20.54957,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1142","2021-09-07 07:29:57-05"
1141,"Taller-Galería La Maquinaria","2010-01-01","",11,"Guanajuato",7,"Celaya",1,"Celaya","Antonio Chaurand Concha 201","Centro","38000","","","lamaquinariataller@gmail.com",-100.81836,20.52104,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1141","2020-10-27 06:56:53-06"
1140,"Galería Salvador Zúñiga","1965-08-18","Casa de la Cultura de Celaya",11,"Guanajuato",7,"Celaya",1,"Celaya","Calle Democracia 103","Centro","38000","","","comunica.arteycultura@gmail.com",-100.81308,20.51986,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1140","2021-09-23 04:24:26-05"
757,"Galería Hermenegildo Bustos","1956-01-01","Universidad de Guanajuato",11,"Guanajuato",15,"Guanajuato",1,"Guanajuato","Lascuraín de Retana 5","Centro Histórico","36000","","","arelivargas@ugto.mx",-101.25321,21.01726,"http://sic.gob.mx/ficha.php?table=galeria&table_id=757","2020-10-27 05:43:16-06"
1732,"Galería Azul Añil","2019-09-01","",11,"Guanajuato",15,"Guanajuato",1,"Guanajuato"," Positos 25","Centro","36000","","","factoriade7.a.c@gmail.com",-101.25461,21.01769,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1732","2020-10-27 05:23:39-06"
376,"Galería   Polivalente","1969-01-16","Universidad de Guanajuato",11,"Guanajuato",15,"Guanajuato",1,"Guanajuato","Calle de Alonso  12","Centro","36000","","","arelivargas@ugto.mx",-101.25306,21.01735,"http://sic.gob.mx/ficha.php?table=galeria&table_id=376","2020-10-27 05:10:05-06"
1731,"Galería-Taller","1000-01-01","El Pinche Grabador",11,"Guanajuato",15,"Guanajuato",1,"Guanajuato","Pocitos 77","Centro","38000","","","elpinchetallergto@gmail.com",-101.25516,21.01826,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1731","2020-11-23 04:25:30-06"
1471,"Queiros Galería","2014-01-01","Artes Visuales/Universidad de Guanajuato",11,"Guanajuato",15,"Guanajuato",1,"Guanajuato","Lascurain de Retana 12","Centro","36000","","","queirosgaleria@gmail.com",-101.25334,21.01705,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1471","2021-08-10 05:48:23-05"
1390,"Cono 6 Galería","1000-01-01","",11,"Guanajuato",15,"Guanajuato",1,"Guanajuato","Calle  Nueva Ayuntamento 14","Centro","36000","","","cono6galeria@gmail.com",-101.25238,21.01635,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1390","2020-10-26 04:06:31-06"
377,"Galería  El Atrio","1969-01-16","Universidad de Guanajuato",11,"Guanajuato",15,"Guanajuato",1,"Guanajuato","Calle  Lascuráin de Retana núm. 5","Centro","36000","","","arelivargas@ugto.mx",-101.25309,21.01727,"http://sic.gob.mx/ficha.php?table=galeria&table_id=377","2021-09-23 04:06:08-05"
1897,"Galería 12. Tres","2017-03-17","Grupo G Empresarial Arte y Cultura, S.A.P.I de C.V",11,"Guanajuato",17,"Irapuato",1,"Irapuato","Ricardo Delgado 117","Ciudad Deportiva","36612","","","g12.tres@gmail.com",-101.36817,20.69544,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1897","2021-06-23 11:19:09-05"
123,"Galería del Centro Regional de Expresión Artística","1969-01-16","Ayuntamiento de Irapuato",11,"Guanajuato",17,"Irapuato",1,"Irapuato","Av. Guerrero 2955","Col. Las Plazas","36620","","","",-101.35737,20.69741,"http://sic.gob.mx/ficha.php?table=galeria&table_id=123","2020-11-24 09:23:12-06"
1466,"Galería Dos Topos","2017-04-01","",11,"Guanajuato",20,"León",1,"León de los Aldama","Pedro Moreno 520","Centro","37000","","","madriguera@dostopos.com",-101.67639,21.12178,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1466","2020-10-27 05:34:28-06"
770,"Galería de Arte Kunaláh","2016-10-03","Instituto Cultural de León",11,"Guanajuato",20,"León",1,"León de los Aldama","Av. Panorama 907","Col. Valle del Campestre","37150","","","info@kunalah.com; icl.direcciongeneral@gmail.com",-101.69666,21.15194,"http://sic.gob.mx/ficha.php?table=galeria&table_id=770","2021-09-27 08:17:50-05"
373,"Galería Jesús  Gallardo ","2000-04-12","Instituto Cultural de León",11,"Guanajuato",20,"León",1,"León de los Aldama","Pedro Moreno 202","Centro","37000","","","artesvisualesicl@gmail.com",-101.68,21.1229,"http://sic.gob.mx/ficha.php?table=galeria&table_id=373","2021-05-28 05:07:31-05"
240,"Atelier Monte León ","2020-11-19","Hotel Monte León",11,"Guanajuato",20,"León",1,"León de los Aldama"," 5 de Febrero 309"," Centro","37000","","","",-101.67941,21.12037,"http://sic.gob.mx/ficha.php?table=galeria&table_id=240","2021-08-30 07:45:25-05"
759,"Galería México Plaza","2020-01-01","Centro Cultural México Plaza",11,"Guanajuato",20,"León",1,"León de los Aldama","Paseo de los Insurgentes 3356, Puerta Bajío","Col. San José de las Piletas","37330","","","mexicoplazacentrocultural@gmail.com",-101.73267,21.17304,"http://sic.gob.mx/ficha.php?table=galeria&table_id=759","2021-06-15 04:54:16-05"
854,"Galería de  Casa de las Monas","1999-01-01","Instituto  Cultural de León",11,"Guanajuato",20,"León",1,"León de los Aldama","Calle 5 de Mayo s/n","Centro","37000","","","",-101.68147,21.12209,"http://sic.gob.mx/ficha.php?table=galeria&table_id=854","2020-11-23 04:32:17-06"
366,"Galería Eloisa Jiménez ","1973-01-01","Instituto Cultural de León/Casa de la Cultura Diego Rivera",11,"Guanajuato",20,"León",1,"León de los Aldama","Portal Delicias s/n, Plaza Fundadores","Centro","37000","","","caciñdr@hotmail.com",-101.68297,21.12295,"http://sic.gob.mx/ficha.php?table=galeria&table_id=366","2021-09-08 10:04:25-05"
1163,"La Quebrada Espacio de Arte","2017-12-03","",12,"Guerrero",1,"Acapulco de Juárez",1,"Acapulco de Juárez","Calle Quebrada núm. 25","Centro","39300","","","laquebrada.ea@gmail.com",-99.91073,16.84802,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1163","2021-07-22 05:21:08-05"
981,"Gran Galería de Acapulco","2014-03-28","Secretaría de Cultura de Guerrero/Centro Cultural Acapulco",12,"Guerrero",1,"Acapulco de Juárez",1,"Acapulco de Juárez","Costera Miguel Alemán 4834","Fracc. Costa Azul","39850","","","centrocultural.acapulco@gmail.com",-99.85119,16.84811,"http://sic.gob.mx/ficha.php?table=galeria&table_id=981","2020-11-24 06:12:46-06"
83,"Galería Ixcateopan","1975-01-16","Centro Cultural Acapulco/Secretaría de Cultura de Guerrero",12,"Guerrero",1,"Acapulco de Juárez",1,"Acapulco de Juárez","Av. Costera Miguel Alemán 4834","Fracc. Costa Azul","39850","","","igcguerrero@guerrero.gob",-99.85149,16.84797,"http://sic.gob.mx/ficha.php?table=galeria&table_id=83","2020-11-03 05:55:05-06"
1805,"Galería El Arte en tu Mirada","1000-01-01","",12,"Guerrero",1,"Acapulco de Juárez",1,"Acapulco de Juárez"," Condominio Pico de Orizaba 1","","39890","","","erichermida@hotmail.com",-99.80976,16.80356,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1805","2019-09-09 07:33:42-05"
1802,"Galería Ignacio Manuel Altamirano","2005-01-01","Palacio de Cutura",12,"Guerrero",29,"Chilpancingo de los Bravo",1,"Chilpancingo de los Bravo"," Plaza Civica Primer Congreso de Anahuac s/n","Centro","39000","","","",-99.50104,17.55167,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1802","2020-11-24 07:02:58-06"
1164,"Galería del Centro Cultural Taxco Casa Borda","1000-01-01","Secretaría de Cultura del Estado de Guerrero",12,"Guerrero",55,"Taxco de Alarcón",1,"Taxco de Alarcón","Plaza Borda 1 ","Centro","40200","","","centroculturaltaxco@prodigy.net.mx",-99.60518,18.55682,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1164","2020-11-24 10:10:03-06"
1501,"Galería Arcadia","2019-09-29"," Instituto de Artes / Universidad Autónoma del Estado de Hidalgo (UAEH)",13,"Hidalgo",39,"Mineral del Monte",1,"Mineral del Monte","Calle Exhacienda de San Cayetano s/n","Centro","42130","","","",-98.67177,20.13611,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1501","2021-06-21 03:59:37-05"
547,"Galería del Centro Cultural de Real del Monte","2011-03-01","Secretaría de Cultura de Hidalgo",13,"Hidalgo",39,"Mineral del Monte",1,"Mineral del Monte","Calle Teodomiro Manzano 1","Centro","42130","",""," cultura.realdelmonte@gmail.com",-98.67294,20.14078,"http://sic.gob.mx/ficha.php?table=galeria&table_id=547","2021-09-29 07:52:26-05"
1804,"Mixquiahuala: la galería a cielo abierto más grande de México","2017-01-01","Ayuntamiento de Mixquiahuala",13,"Hidalgo",41,"Mixquiahuala de Juárez",1,"Mixquiahuala de Juárez","Nicolás Bravo s/n","Col. Morelos","42700","","","",-99.14212,20.2263,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1804","2020-11-25 02:56:37-06"
1597,"Sala J. Pilar Licona  del Centro Cultural Universitario La Garza","1000-01-01","Universidad Autónoma del Estado de Hidalgo",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","Abasolo 600","Centro","42000","","","",-98.73465,20.12793,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1597","2019-09-10 05:58:24-05"
1760,"Galería de Arte","1000-01-01","Centro de Arte y Filosofía",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","Fernando Soto 303","Centro","42000","","","contacto@centroarteyfilosofia.com",-98.73775,20.12499,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1760","2021-09-29 07:51:15-05"
1104,"Sala Luis Becerril","2011-11-01","Instituto Municipal  para la Cultura",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","Ramos Arizpe 108","Centro","42000","","","culturaparapachuca@gmail.com",-98.73203,20.12409,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1104","2020-11-25 04:09:22-06"
982,"Galería de Arte Contemporáneo ","2010-10-07","Universidad Autónoma del Estado de Hidalgo/Centro Cultural Víctor Manuel Ballesteros",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","José María Morelos 704","Centro","42000","","","",-98.73074,20.12305,"http://sic.gob.mx/ficha.php?table=galeria&table_id=982","2021-04-16 06:46:00-05"
549,"Galería Leo Acosta ","2002-01-01","Secretaría de Cultura del Estado de Hidalgo",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","Av.  Juárez s/n","Centro","42000","","","cecultah.galerias@gmail.com",-98.73677,20.12325,"http://sic.gob.mx/ficha.php?table=galeria&table_id=549","2021-09-29 07:59:17-05"
1187,"Galería de la Fundación Arturo Herrera Cabañas","1000-01-01","",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","Allende 113","Centro","42000","","","fundacionarturoherrera@gmail.com",-98.73154,20.12855,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1187","2019-09-10 06:16:59-05"
1761,"Galería Margarita Michelena","1000-01-01","Instituto Municipal para la Cultura de Pachuca",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","Ramos Arizpe 108","Centro","42000","","","culturaparapachuca@gmail.com",-98.73226,20.12409,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1761","2021-09-29 07:59:49-05"
1840,"Galería del Centro Cultural El Reloj","2016-03-30","Instituto Municipal de Cultura",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","Calle Plaza de la Independencia 107","Centro","42000","","","",-98.73202,20.12717,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1840","2019-09-10 05:31:09-05"
548,"Cuartel del Arte","1993-01-01","Secretaría de  Cultura y las Artes de Hidalgo",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","Plaza Aniceto Ortega s/n  Ex-Convento de San Francisco","Centro","42000","","","sriaculturaprensa@gmail.com",-98.73183,20.12094,"http://sic.gob.mx/ficha.php?table=galeria&table_id=548","2021-09-29 07:49:12-05"
895,"Galería José Hernández Delgadillo ","1984-01-01","Foro Cultural Efrén Rebolledo/Secretaría de Cultura de Hidalgo",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","Nicolás Bravo 202","Centro","42000","","","sriaculturaprensa@gmail.com",-98.73298,20.12908,"http://sic.gob.mx/ficha.php?table=galeria&table_id=895","2021-09-29 07:56:29-05"
955,"Opening 513 Estudio","2021-05-30","",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","Calle Miguel Hidalgo 513","Centro","42000","","","",-98.73189,20.12511,"http://sic.gob.mx/ficha.php?table=galeria&table_id=955","2021-06-21 03:40:45-05"
1852,"Galería del Centro Cultural Ricardo Garibay","2017-04-01","Ayuntamiento de Tulancingo",13,"Hidalgo",77,"Tulancingo de Bravo",1,"Tulancingo","Hidalgo esq. Juárez","Centro","43600","","","tulancingocultural@hotmail.com",-98.36952,20.08185,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1852","2019-09-10 05:32:45-05"
1851,"Ábside Galería de Arte ","1000-01-01","El Café Cultural",13,"Hidalgo",77,"Tulancingo de Bravo",1,"Tulancingo","Hidalgo Oriente 319, Plaza El Sol","Centro","43600","","","",-98.38323,20.07502,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1851","2019-09-10 05:17:42-05"
1182,"Casa  del Arte","1997-02-19","Centro Universitario del Sur",14,"Jalisco",23,"Zapotlán el Grande",1,"Ciudad Guzmán","Av. Enrique Arreola Silva 883","Centro","49000","","","rosa.arellano@cusur.udg.mx",-103.46124,19.72508,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1182","2021-07-15 03:38:59-05"
302,"La Galería MC","2020-09-25","",14,"Jalisco",30,"Chapala",2,"Ajijic","González Gallo 2B","San Antonio Tlayacapan","45900","","","",-103.24076,20.29319,"http://sic.gob.mx/ficha.php?table=galeria&table_id=302","2021-09-22 06:28:07-05"
1109,"Studio 18 Art Gallery","2008-09-01","",14,"Jalisco",30,"Chapala",2,"Ajijic","Colón 18 ","Centro","45920","","","studio18ajijic@gmail.com",-103.26249,20.29881,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1109","2019-09-11 08:06:20-05"
284,"Arte Estudio Velázquez","1990-01-01","",14,"Jalisco",30,"Chapala",2,"Ajijic","Calle 16 de Septiembre 7","Col. Ajijic","45920","","","belvaajijic@gmail.com",-103.2618,20.29764,"http://sic.gob.mx/ficha.php?table=galeria&table_id=284","2020-10-30 04:04:07-06"
1107,"Coxala Gráfica","2013-01-01","",14,"Jalisco",30,"Chapala",2,"Ajijic","Carretera Poniente  36","San Antonio Tlayacapan","45920","","","coxalagrafica@gmail.com",-103.26808,20.30139,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1107","2021-09-22 03:54:30-05"
1323,"Galería de Arte Axixic","1000-01-01","",14,"Jalisco",30,"Chapala",2,"Ajijic"," Río Zula 1","Centro","45920","","","arteajijic@hotmail.com",-103.27542,20.29888,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1323","2021-12-16 07:22:38-06"
1004,"Galería de Santiago Baeza","2020-08-14","Casa Colón",14,"Jalisco",30,"Chapala",2,"Ajijic","Colón 29","Centro","45920","","","",-103.26232,20.30088,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1004","2021-03-03 03:33:35-06"
1787,"Galería Contraste 4","2016-02-23","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Pablo Neruda 2715 PA","Col. Providencia","44630","","","info@contraste.com",-103.38163,20.69768,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1787","2020-10-30 05:05:32-06"
271,"Galeria Arte Frausto Matriz","1990-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Andador Cultural La Coronilla 34","Centro","44100","","","galeriafrausto@hotmail.com",-103.35283,20.67687,"http://sic.gob.mx/ficha.php?table=galeria&table_id=271","2020-10-30 04:06:18-06"
1899,"Centro Centro Galería","2018-11-30","Particular",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Eulogio Parra 1116","Col. Sagrada Familia","44600","","","centrortnec@gmail.com; benjaminalejandrorubioramirez@gmail.com",-103.35768,20.68697,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1899","2021-11-05 05:38:52-06"
1762,"Galería Yuri Zatarain Art","2000-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Rubén Darío 523","Col. Circunvalación Vallarta","44630","","","info@yurizatarain.com",-103.38541,20.68442,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1762","2019-07-25 05:03:44-05"
126,"Galería de Arte Jorge Martínez","2011-07-01","Centro Universitario de Arte y Arquitectura/Universidad de Guadalajara ",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Belén s/n esq. Independencia","Centro","44100","","","lajm120@gmail.com ",-103.34491,20.67826,"http://sic.gob.mx/ficha.php?table=galeria&table_id=126","2021-07-15 03:57:05-05"
292,"Galería Arena México. Arte Contemporáneo","2001-10-17","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Contreras Medellín 288","Centro","44200","","","info@arenamexico.com",-103.35134,20.68075,"http://sic.gob.mx/ficha.php?table=galeria&table_id=292","2020-10-30 04:52:04-06"
723,"Galería Adriana Valdés","2001-03-10","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Calle Aurelio L. Gallardo 215","Col. Ladrón de Guevara","44600","","","galeria_avaldes@hotmail.com",-103.37627,20.6798,"http://sic.gob.mx/ficha.php?table=galeria&table_id=723","2021-07-15 03:43:15-05"
299,"Galería del Arte del SITEUR, Estación Juárez","1998-08-27","Ayuntamiento de Guadalajara",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Federalismo 217","Centro","44100","","","siteur@jalisco.gob.mx",-103.35568,20.67455,"http://sic.gob.mx/ficha.php?table=galeria&table_id=299","2020-11-25 04:39:20-06"
525,"Galería Guadalajart","2003-09-26","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Prisciliano Sánchez 1008 A","Col. Americana","44160","",""," guadalajart.mx@gmail.com ",-103.36127,20.67268,"http://sic.gob.mx/ficha.php?table=galeria&table_id=525","2021-07-20 06:28:29-05"
1568,"Galería Páramo","2012-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Hidalgo 1228","Col. Americana","44160","","","info@paramogaleria.com",-103.36364,20.6772,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1568","2021-09-22 04:33:33-05"
76,"Galería Vértice","1985-01-01","Restaurante Bruna",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Calle Miguel Lerdo de Tejada 2418","Col. Arcos Vallarta","44130","","","aydejuarez@hotmail.com",-103.3564,20.66695,"http://sic.gob.mx/ficha.php?table=galeria&table_id=76","2021-07-15 09:06:23-05"
1842,"GAMMA Galerías","2020-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Colonias 82","Col. Americana","44160","","","",-103.36608,20.67502,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1842","2021-07-15 04:39:36-05"
1072," Artere-A Casa Teodora","2014-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Calle Justo Sierra 1828 ","Col. Americana","44100","","","omar@artere-a.org",-103.36572,20.67781,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1072","2021-09-22 03:49:48-05"
300,"Galería de la Casa  ITESO Clavijero","2001-04-25","Universidad Jesuita de Guadalajara",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Guadalupe Zuno 2083","Col. Americana","44160","","","jlopez.pastrana@iteso.mx",-103.36998,20.6707,"http://sic.gob.mx/ficha.php?table=galeria&table_id=300","2020-11-25 04:31:14-06"
809,"Galería Curro ","2008-12-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Calle Andrés Terán 726","Santa Teresita","44600","","","info@galeriacurro.com",-103.36793,20.6874,"http://sic.gob.mx/ficha.php?table=galeria&table_id=809","2020-10-30 05:36:26-06"
684,"Galería Juan Soriano","2009-02-13","Casa de la Cultura Jalisciense Agustin Yañez",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Constituyentes 21 ","Centro","44100","","","",-103.34936,20.66199,"http://sic.gob.mx/ficha.php?table=galeria&table_id=684","2021-09-22 04:09:25-05"
1534,"Galería Tostado","2021-03-25","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Calle Belén 525"," Centro Barranquita","44280","","","gert@live.com.mx",-103.34553,20.68511,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1534","2021-08-11 07:15:05-05"
286,"Galería Ajolote Arte Contemporáneo","1997-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Guadalupe 1688-A","Col. Chapalita","45030","","","ajolote_artecontemporaneo@hotmail.com",-103.40839,20.66548,"http://sic.gob.mx/ficha.php?table=galeria&table_id=286","2021-09-29 06:20:38-05"
1261," MASUA Casa de Arte","2018-11-30","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av.España 1648","Col. Moderna","44190","","","administracion@casamasua.com.mx",-103.36243,20.66271,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1261","2020-10-30 03:24:30-06"
455,"Aqua Gallery","1986-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Juan Palomar y Arias 705","Col.  Prados Providencia","44670","","","enriquemagana@hotmail.com",-103.3931,20.69002,"http://sic.gob.mx/ficha.php?table=galeria&table_id=455","2020-10-30 03:43:18-06"
264,"Boutique Tequila y Arte","2019-02-15","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Terranova 295","Col. Terranova","44689","","","ventas.gdl@boutiquetequilayarte.com",-103.38727,20.68109,"http://sic.gob.mx/ficha.php?table=galeria&table_id=264","2020-11-25 06:16:32-06"
1029,"Galería  del Arte Tiro al Blanco","2012-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Juan Alvarez 833 ","Col. Sagrada Familia","44200","","","contacto@galeriatiroalblanco.com",-103.35703,20.68465,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1029","2020-10-30 04:30:08-06"
1764,"Galería - Taller los Guayabos","2017-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Camarena 49-23","Col. Americana","44160","","","tallerlosguayabos@gmail.com",-103.35738,20.67588,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1764","2020-10-30 04:32:52-06"
1533,"La Cueva de Frida","2021-12-08","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara"," Av. Fray Antonio Alcalde 207","Centro","44100","","","",-103.34775,20.67981,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1533","2021-12-09 05:03:16-06"
1697,"i Gallery","1991-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Chapultepec 480 Torre Monmartre PH 16B","Col. Americana","44140","","","contacto@mimimendoza.com",-103.36879,20.66915,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1697","2021-08-06 08:26:10-05"
1751,"Galería del Centro Cultural Centenario","1991-08-02","Asociación Jalisciense de Artistas Plásticos, A.C. ",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Calle San Felipe 730","Centro","44100","","","culturalcentenario@hotmail.com",-103.35477,20.67945,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1751","2019-09-11 07:14:42-05"
1765,"Galería Wit","2018-01-01","Hotel Demetria",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","  Av. La Paz 2219 ","Col. Lafayette","44140","","","",-103.37277,20.67211,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1765","2021-07-15 04:36:23-05"
1755,"Taller José Clemente Orozco","1951-01-01","Instituto Cultural Cabañas",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Aurelio Aceves 27","Col. Arcos Vallarta","44120","","","comunicacion@paosgdl.org",-103.3377,20.67678,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1755","2020-11-03 07:49:49-06"
1241,"Galería La Manzanilla","2003-01-01","",14,"Jalisco",43,"La Huerta",62,"La Manzanilla","Calle Perula Sur núm.  83 ","Centro","48898","","","info@artinmexico.com",-104.78779,19.28366,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1241","2021-09-22 04:15:40-05"
