teatro_id,teatro_nombre,teatro_fecha_fundacion,teatro_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,teatro_calle_numero,teatro_colonia,teatro_cp,teatro_telefono1,pagina_web,email,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
109,"Teatro de la Ciudad San Francisco","1993-03-15","Secretaría de Desarrollo Económico del Estado de Hidalgo",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","Salamanca s/n","Centro","42000","(771) 714 07 64","","teatrosanfrancisco@hidalgo.gob.mx",-98.7303,20.11983,"http://sic.gob.mx/ficha.php?table=teatro&table_id=109","2018-07-18 08:39:50-05"
942,"Teatro Cedrus","2015-03-02","Instituto Cedrus",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","Blvrd Luis Donaldo Colosio 222","Col. Arboledas de San Javier","42084","(771) 273 24 13","http://teatrocedrus.com/","contacto@teatrocedrus.com",-98.77605,20.11061,"http://sic.gob.mx/ficha.php?table=teatro&table_id=942","2019-01-14 05:29:36-06"
110,"Teatro Hidalgo Bartolomé de Medina","1957-03-18","Secretaría de Cultura y las Artes de Hidalgo",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","Plaza Juárez s/n","Centro","42000","(771) 714 12 48","https://recintos.culturahidalgo.gob.mx/detailv1.php?espacio=1","sergioorandav@yahoo.com.mx",-98.73552,20.12301,"http://sic.gob.mx/ficha.php?table=teatro&table_id=110","2021-09-29 08:10:04-05"
932,"NeuroForo","2009-05-03","Institutto Municipal de Cultura",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","Jardín Colón 6","Centro","42000","(771) 715 08 10","https://es-la.facebook.com/NeurodramaTeatro/","neurodrama@neurodrama.com",-98.73694,20.12236,"http://sic.gob.mx/ficha.php?table=teatro&table_id=932","2018-08-15 06:31:43-05"
112,"Teatro Guillermo Romo de Vivar","1991-01-01","Secretaría de Cultura del Estado de Hidalgo",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","Plaza Juárez s/n","Centro","42000","(771) 107 07 07","http://cultura.hidalgo.gob.mx/infraestructura/teatro-guillermo-romo-de-vivar/","sergioarandav@yahoo.com.mx; olaf.hernandez@hidalgo.gob.mx",0.00162,-0.00044,"http://sic.gob.mx/ficha.php?table=teatro&table_id=112","2019-01-11 09:49:43-06"
933,"Sala Siqueiros","2015-01-01","Instituto Municipal de Cultura/Prepa Siqueiros",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","Blvd. Felipe Angeles 1962 B","Col. Santa Julia 2a. Sección","42080","771 175 59 45","","",-98.78109,20.06764,"http://sic.gob.mx/ficha.php?table=teatro&table_id=933","2021-09-13 15:04:04-05"
5,"Teatro La Garza","1982-01-01","Universidad Autónoma de Hidalgo/Centro Cultural Universitario La Garza",13,"Hidalgo",48,"Pachuca de Soto",1,"Pachuca de Soto","Abasolo 600","Centro","42000","(771)  717 2000","www.uaeh.edu.mx","carlosbaston@hotmail.com; gris_ja28@hotmail.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=5","2015-03-04 10:00:07-06"
943,"Teatro del Pueblo de Tlahuelilpan","1000-01-01","Ayuntamiento de Tlahuelilpan",13,"Hidalgo",70,"Tlahuelilpan",1,"Tlahuelilpan","Sergio Butrón Casas 68","Centro","42780","","","",-99.23413,20.13164,"http://sic.gob.mx/ficha.php?table=teatro&table_id=943","2019-03-06 02:53:50-06"
197,"Teatro al Aire Libre Zapotlán el Grande (IMSS)","1966-12-31","Centro de Seguridad Social del IMSS",14,"Jalisco",23,"Zapotlán el Grande",1,"Ciudad Guzmán","Colón 699 esq. Federico del Toro","Centro","49000","(341) 412 06 45","","fernando.mundo@imss.gob.mx",-103.46097,19.72034,"http://sic.gob.mx/ficha.php?table=teatro&table_id=197","2010-05-28 21:42:12-05"
144,"Lakeside Little Theatre","1987-06-18","Comunidad Americana, A.C.",14,"Jalisco",30,"Chapala",1,"Chapala","Cjón. del Arroyo 2","","45920","(376) 766 09 54","","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=144","2008-01-28 12:16:40-06"
622,"Teatro Manuel Romo Martín","1994-02-01","Ayuntamiento de Encarnación de Díaz",14,"Jalisco",35,"Encarnación de Díaz",1,"Encarnación de Díaz","Corredor  Edesio Jiménez s/n","Centro","47270","475 953 23 91 ext. 122","","beralyromo@yahoo.com.mx",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=622","2021-08-17 10:54:54-05"
595,"Teatro Diana ","2005-02-04","Universidad de Guadalajara",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. 16 de Septiembre 710","Centro","44460","(33) 3614 7940 ext. 108","http://www.teatrodiana.com","svalencia@teatrodiana.com",-103.34927,20.66547,"http://sic.gob.mx/ficha.php?table=teatro&table_id=595","2016-07-20 12:13:17-05"
346,"Casa Teatro El Caminante","2001-02-15","Organismo independiente",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Marcos Castellano 26 entre Pedro Moreno y Morelos","Centro","44100","(33) 3563 9184","","elcaminante_teatro@hotmail.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=346","2010-03-11 18:47:47-06"
665,"La Casa Suspendida. Teatro Café ","2007-11-01","Independiente",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Alcalde 830","Centro","","(33) 1593 7072","https://casasuspendida.wordpress.com/","lacasasuspendida@gmail.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=665","2014-11-28 15:42:03-06"
317,"Teatro Griego","1958-09-12","Benemérita y Centenaria Escuela Normal de Jalisco",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Prol. Alcalde 1190","Col. Sector Hidalgo","44270","(33) 3853 8129","http://bycenj.itgo.com","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=317","2010-03-08 18:39:03-06"
949,"Foro Periplo","2015-03-05","Centro Cultural Independiente",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Prisciliano Sánchez 790","Centro","44100","(33) 1593 2578","https://www.elperiplo.com/foro","foroperiplo@gmail.com",-103.35732,20.67284,"http://sic.gob.mx/ficha.php?table=teatro&table_id=949","2020-06-26 13:58:06-05"
357,"Foro de Arte y Cultura","1977-01-01","Secretaría de Cultura del Gobierno del Estado de Jalisco",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Fray Antonio Alcalde núm.1451","Col. Miraflores","44270","(33) 3819 2347","http://cultura.jalisco.gob.mx","mario.vargas@jalisco.gob.mx",-103.34797,20.69991,"http://sic.gob.mx/ficha.php?table=teatro&table_id=357","2016-09-13 16:15:53-05"
351,"Teatro Experimental de Jalisco","1960-01-01","Universidad de Guadalajara",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Calz. Independencia Sur s/n","Col. Núcleo Agua Azul","44190","(33) 3619 1176 / (33) 36 19 76 9","","",-103.34922,20.66063,"http://sic.gob.mx/ficha.php?table=teatro&table_id=351","2019-01-21 05:54:17-06"
354,"Teatro Alarife Martín Casillas","1976-12-01","Secretaría de Cultura del Gobierno del Estado de Jalisco",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Alcalde 1351","Col. Miraflores","44270","(33) 3824 0880","http://sc.jalisco.gob.mx/patrimonio/teatros-y-foros/teatro-alarife-martin-casillas","teatroalarife@hotmail.com",-103.34833,20.69784,"http://sic.gob.mx/ficha.php?table=teatro&table_id=354","2016-10-04 13:21:37-05"
971,"El Embarcadero Foro Escénico","1000-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Hospital 806","Col. Artesanos","44200","33 1919 1769","","",-103.35315,20.68532,"http://sic.gob.mx/ficha.php?table=teatro&table_id=971","2021-05-21 04:14:05-05"
65,"Teatro Jaime Torres Bodet","1991-12-31","Ayuntamiento de Guadalajara Dirección General de Cultura",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. España 2020<br>Interior de la Plaza del Arte","Col. Moderna","44150","(33) 1201 8741","","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=65","2010-03-11 18:20:44-06"
381,"Teatro Degollado","1866-09-13","Secretaría de Cultura del Gobierno del Estado de Jalisco",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Degollado s/n","Centro ","44100","(33) 3658 0520","http://sc.jalisco.gob.mx/content/teatro-degollado","edith_delreal@yahoo.com.mx",-103.34452,20.67703,"http://sic.gob.mx/ficha.php?table=teatro&table_id=381","2018-02-02 10:54:28-06"
681,"Laboratorio de Arte Variedades. <i>LARVA</i>","2006-01-01","Secretaría de Cultura del Ayuntamiento de Guadalajara",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Ocampo 120 esq. Av. Juárez","Centro Histórico","44100","(33) 3614 1893","","lourdes.culturagdl@gmail.com",-103.34977,20.67488,"http://sic.gob.mx/ficha.php?table=teatro&table_id=681","2016-08-08 10:33:26-05"
353,"Teatro Sala Higinio Ruvalcaba","1972-12-31","Secretaría de Cultura del Gobierno del Estado de Jalisco",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Juárez 638","Centro","44100","(33) 3030 1350","http://cultura.jalisco.gob.mx","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=353","2010-03-12 15:08:07-06"
352,"Teatro Guadalajara","1962-06-01","Instituto Mexicano del Seguro Social (IMSS)",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. 16 de Septiembre 868","Col. Centro","44100","(33) 3650 0423"," http://fidteatros.com.mx/new_site/category/teatros/teatro-guadalajara","teatrogdl2016@gmail.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=352","2016-12-07 12:42:01-06"
840,"Teatro Vivian Blumenthal","2012-12-01","Universidad de Guadalajara",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Tomás V. Gómez 125 entre Justo Sierra y Av. México","Col. Ladrón de Guevara","44600"," (33) 1813 7566","https://www.facebook.com/teatrovivianblumenthal.gdl/timeline","teatro.vivianblumenthal@gmail.com",-103.38291,20.67854,"http://sic.gob.mx/ficha.php?table=teatro&table_id=840","2016-11-03 09:28:42-06"
619,"Teatro de Atequiza","1886-01-01","Dirección de Cultura",14,"Jalisco",44,"Ixtlahuacán de los Membrillos",2,"Atequiza","López Cotilla 99","Centro","45860","(376) 737 23 75","","irmaegomar_n@hotmail.es",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=619","2016-07-13 12:27:53-05"
106,"Teatro José Rosas Moreno","1907-08-06","Ayuntamiento de Lagos de Moreno",14,"Jalisco",53,"Lagos de Moreno",1,"Lagos de Moreno","Rosas Moreno 320","Centro","47400","474 746 58 87","","direcciondecultura@outlook.com; cultura_lagos@hotmail.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=106","2021-10-05 13:14:43-05"
103,"Teatro al Aire Libre Lagos de Moreno (IMSS)","1968-07-01","Centro de Seguridad Social del IMSS",14,"Jalisco",53,"Lagos de Moreno",1,"Lagos de Moreno","Hernando de Martell 65","Centro","47400","(474) 742 03 03","","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=103","2009-10-05 12:45:49-05"
823,"Teatro al aire libre Parque Lázaro Cárdenas","1000-01-01","Ayuntamiento de Puerto Vallarta",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Pino Suares s/n entre Lázaro Cárdena y Francisco I. Madero","Col. Emiliano Zapata","48380","(322) 113 01 07","","institutoculturalpv@gmail.com",-105.23726,20.6036,"http://sic.gob.mx/ficha.php?table=teatro&table_id=823","2014-10-24 08:28:58-05"
104,"Teatro al aire libre Foro Aquiles Serdán","1979-01-01","Ayuntamiento de Puerto Vallarta",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Morelos s/n, andador del Malecón","Centro","48380","(322) 113 01 07","","institutoculturalpv@gmail.com",-105.23606,20.60885,"http://sic.gob.mx/ficha.php?table=teatro&table_id=104","2017-06-18 22:53:55-05"
710,"Teatro Vallarta","2010-03-10","Arte, Canto y Cultura de Méxco, S.C.",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Uruguay 184","5 de Diciembre","48350","(322) 222 45 25","http://www.teatrovallarta.com","sluna@teatrovallarta.com",-105.23113,20.61701,"http://sic.gob.mx/ficha.php?table=teatro&table_id=710","2017-10-06 21:49:48-05"
625,"Teatro Tamazula Margarita Moreno","2007-01-01","Comité del Teatro Tamazula",14,"Jalisco",85,"Tamazula de Gordiano",1,"Tamazula de Gordiano","Mina y Ocampo","Centro","49650","(358) 416 34 44","http://www.visitatamazula.com","grupo_empresarial200@hotmail.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=625","2017-10-06 21:10:17-05"
684,"Foro del Ángel","2009-11-20","",14,"Jalisco",120,"Zapopan",1,"Zapopan","Av. López Mateos Sur 2077 esq. Cubilete","Col. Chapalita","44500","33 2790 5777","","forodelangelgdl@gmail.com",-103.38833,20.72056,"http://sic.gob.mx/ficha.php?table=teatro&table_id=684","2021-01-25 09:08:25-06"
102,"Teatro Galerías","1991-08-29","Actors Studio, S.A. de C.V.",14,"Jalisco",120,"Zapopan",1,"Zapopan","Av. Lapizlázuli 3445 entre Mariano Otero y Av. Lopez Mateos","Col. Residencial Victoria","44550","33 3631 0708","http://www.teatrogalerias.net","teatrogalerias@hotmail.com",-103.4047,20.64602,"http://sic.gob.mx/ficha.php?table=teatro&table_id=102","2021-10-05 13:04:58-05"
881,"Foro Sidral Aga","2016-01-16","Palacio de la Cultura y la Comunicación",14,"Jalisco",120,"Zapopan",1,"Zapopan","Av. Central Guillermo González Camarena 375","Col. Residencial Poniente","45136","(33) 9690 9000","http://www.palcco.com/","consuelo.perez@palcco.com",-103.43078,20.72607,"http://sic.gob.mx/ficha.php?table=teatro&table_id=881","2016-07-01 09:56:19-05"
941,"Teatro Moncayo","1000-01-01","Palacio de la Cultura",14,"Jalisco",120,"Zapopan",1,"Zapopan"," Av. Central Guillermo González Camarena núm. 375 ","Col. Poniente","45136"," (33) 9690 9000","http://www.palcco.com/teatro-moncayo/","info@palcco.com",-103.42983,20.72574,"http://sic.gob.mx/ficha.php?table=teatro&table_id=941","2018-10-15 04:38:42-05"
263,"Teatro del Pueblo","1951-01-01","Ayuntamiento de Atlacomulco",15,"México",14,"Atlacomulco",1,"Atlacomulco de Fabela","Av. Hidalgo Sur 8","Centro","50450","(712) 122 11 44","","dif@atlacomulco.gob.mx",-99.87327,19.79862,"http://sic.gob.mx/ficha.php?table=teatro&table_id=263","2017-07-12 13:57:02-05"
751,"Teatro Auditorio Humberto Vidal Mendoza","2018-11-01","Escuela de Bellas Artes",15,"México",31,"Chimalhuacán",1,"Chimalhuacán","Av. de las Torres","Col. Saraperos","15520","","","",-98.98445,19.41804,"http://sic.gob.mx/ficha.php?table=teatro&table_id=751","2021-01-25 09:18:21-06"
730,"Teatro del Parque Interlomas","2011-01-01","Theatre Properties",15,"México",37,"Huixquilucan",1,"Huixquilucan de Degollado","Av. Jesús del Monte 41","Col. Hacienda de las Palmas","52764 ","55 5247 3838 ext. 3","http://www.teatrodelparque.mx/","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=730","2021-11-29 03:41:14-06"
129,"Cine Teatro Profra. Celia Zedillo de Pedroza","1000-01-01","DIF Municipal",15,"México",48,"Jocotitlán",1,"Ciudad de Jocotitlán","Allende s/n","Centro","","(712) 123 01 84","","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=129","2010-04-12 14:19:35-05"
700,"Foro Cultural Tiempo y Espacio Thaay","2015-06-01","Secretaría de Cultura del Estado de México",15,"México",51,"Lerma",1,"Lerma de Villada","Calle Artesanos 2","Centro Lerma De Villada","","(728) 282 36 12","http://thaay.lerma.gob.mx","tiempo.espacio.thaay@hotmail.com",-99.51163,19.28555,"http://sic.gob.mx/ficha.php?table=teatro&table_id=700","2017-09-04 09:30:11-05"
697,"Teatro Municipal  'Malinalxóchitl'","2019-05-03","Ayuntamiento de Malinalco",15,"México",52,"Malinalco",1,"Malinalco","Morelos 10","Centro","52440","","","",-99.49668,18.94976,"http://sic.gob.mx/ficha.php?table=teatro&table_id=697","2021-10-04 06:46:07-05"
882,"Teatro Metepec","1000-01-01","Centro Educativo Pedagógico Educare, S.C.",15,"México",54,"Metepec",1,"Metepec","Miguel Hidalgo 917","Col. La Providencia","52172","(722) 237 38 84","https://www.culturarte.org/ubicacionteatrometepec; https://www.facebook.com/teatrometepec/","contacto@culturarte.org",-99.60486,19.26407,"http://sic.gob.mx/ficha.php?table=teatro&table_id=882","2019-06-24 05:05:16-05"
253,"Teatro Cuauhtémoc IMSS Naucalpan","1963-07-28","Instituto Mexicano del Seguro Social (IMSS)",15,"México",57,"Naucalpan de Juárez",1,"Naucalpan de Juárez","Av. Jardín s/n","Col. San Bartolo","53000","(55) 5357 1114","http://www.fidteatros.com.mx/","gabriela.salgado@imss.gob.mx",-99.23062,19.47475,"http://sic.gob.mx/ficha.php?table=teatro&table_id=253","2017-05-25 12:37:12-05"
682,"Teatro de la Ciudad Bicentenario","2009-11-22","Ayuntamiento de Naucalpan de Juárez/Dirección de Cultura y Parque Naucalli",15,"México",57,"Naucalpan de Juárez",1,"Naucalpan de Juárez","Av. Juárez 39","Fracc. El Mirador","54300","55 5371 8300","","redes@naucalpan.gob.mx",-99.23404,19.47756,"http://sic.gob.mx/ficha.php?table=teatro&table_id=682","2020-12-10 03:46:01-06"
680,"Nuevo Teatro Las Torres","1990-03-09","",15,"México",57,"Naucalpan de Juárez",1,"Naucalpan de Juárez","Av. Circunvalación Ote. 10","Cd. Satélite","53100","(55) 5393 0646","","",-99.23374,19.49995,"http://sic.gob.mx/ficha.php?table=teatro&table_id=680","2015-06-10 07:31:02-05"
131,"Teatro Javier Barros Sierra","1984-09-01","UNAM/FES Acatlán",15,"México",57,"Naucalpan de Juárez",1,"Naucalpan de Juárez","Av. Alcanfores y San Juan Totoltepec s/n","Col. Santa Cruz Acatlán","53150","(55) 5623 1556","","cultural@apolo.acatlan.unam.mx",-99.24844,19.48564,"http://sic.gob.mx/ficha.php?table=teatro&table_id=131","2016-08-19 14:03:29-05"
956,"Teatro El Soñario","1000-01-01","",15,"México",58,"Nezahualcóyotl",1,"Ciudad Nezahualcóyotl","Av. Adolfo López Mateos 480","Col. Agua Azul","57510 ","55 6221 1715","","lateteracasadelarte@yahoo.com.mx",-99.02475,19.40748,"http://sic.gob.mx/ficha.php?table=teatro&table_id=956","2021-09-14 07:05:59-05"
650,"Teatro Centenario","1910-09-16","Ayuntamiento de Nicolás Romero",15,"México",60,"Nicolás Romero",1,"Ciudad Nicolás Romero","Av. 16 de Septiembre 50","Centro","54400","(55) 1660 5324","","cuimbae@hotmail.com",-99.31666,19.6231,"http://sic.gob.mx/ficha.php?table=teatro&table_id=650","2016-08-08 10:11:47-05"
58,"Teatro Juárez","1907-02-05","Ayuntamiento de El Oro",15,"México",64,"El Oro",1,"El Oro de Hidalgo","Av. Juárez s/n","Centro","50600","(711) 125 08 82","","turismoycultura@eloromexico.gob.mx",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=58","2021-08-31 07:03:38-05"
833,"Teatro Sor Juana Ines de la Cruz","2014-12-01","Gobierno del Estado de México",15,"México",76,"San Mateo Atenco",1,"San Mateo Atenco","Av. Panteón Viejo 201","Col. San Nicolás","52104","(728) 288 06 46","","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=833","2015-01-22 14:01:04-06"
85,"Teatro Principal de Tenango del Valle","1927-05-10","DIF Municipal",15,"México",90,"Tenango del Valle",1,"Tenango de Arista","Plaza de la Constitución 101","Centro","52300","(717) 104 25 53","","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=85","2017-01-31 13:00:55-06"
130,"Teatro al Aire Libre El Caracol","1995-01-01","Secretaría de Cultura del Estado de México",15,"México",94,"Tepetlixpa",1,"Tepetlixpa","Av. Ferrocarril s/n","Col. Nepantla","56890","597 976 17 13","","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=130","2021-09-01 08:47:57-05"
924,"Teatro al Aire Libre del Centro Regional de Cultura de Texcoco","1974-03-02","Secretaría de Cultura y Deporte del Estado de México/Centro Regional de Cultura de Texcoco",15,"México",99,"Texcoco",1,"Texcoco de Mora","Av. Nezahualcóyotl 215","Centro","56100","(595) 954 59 63","","texcocoimc@yahoo.com.mx",-98.87975,19.51373,"http://sic.gob.mx/ficha.php?table=teatro&table_id=924","2017-08-31 12:39:57-05"
776,"Teatro al Aire Libre del Centro Cultural Mexiquense Bicentenario","2011-09-03","Secretaría de Cultura del Estado de México",15,"México",99,"Texcoco",29,"San Miguel Coatlinchán","Carr. Federal Los Reyes–Texcoco Km. 14.3","Localidad San Miguel Coatlinchán","56250","(595) 952 03 20","","ccmb.coordinacion@gmail.com",-98.89668,19.45165,"http://sic.gob.mx/ficha.php?table=teatro&table_id=776","2017-07-19 12:30:11-05"
767,"Teatro Elisa Carrillo","2011-08-30","Secretaría de Cultura del Estado de México",15,"México",99,"Texcoco",29,"San Miguel Coatlinchán","Carr. Federal Los Reyes–Texcoco Km. 14.3, esq. General Manuel González","San Miguel Coatlinchán","56280","(595) 952 03 20 ext 1425","http://cultura.edomex.gob.mx","ccmb.coordinacion@gmail.com",-98.89705,19.45206,"http://sic.gob.mx/ficha.php?table=teatro&table_id=767","2018-02-20 10:09:41-06"
884,"Teatro Centenario","2010-09-15","Instituto Municipal de la Cultura y las Artes de Tlalnepantla de Baz",15,"México",104,"Tlalnepantla de Baz",1,"Tlalnepantla","Av. Sor Juana Inés de la Cruz s/n esq. Roberto Fulton","Col. Ind. San Lorenzo","54000","55 5565 8293",""," teatro.centenario@tlalnepantla.gob.mx",-99.2041,19.53897,"http://sic.gob.mx/ficha.php?table=teatro&table_id=884","2021-01-25 09:46:02-06"
906,"Teatro Santa Cecilia","2010-01-01","Sindicato de Mineros, Instituto Municipal de la Cultura y las Artes de Tlalnepantla de Baz",15,"México",104,"Tlalnepantla de Baz",1,"Tlalnepantla","Pirámide de Tula 18","Col. Santa Cecilia Acatitlan","54130","(55) 5565 8293","","culturatlalne@gmail.com",-99.17425,19.55415,"http://sic.gob.mx/ficha.php?table=teatro&table_id=906","2017-01-04 10:41:20-06"
905,"Teatro Eugenia León	","1978-01-01","Instituto Municipal de la Cultura y las Artes de Tlalnepantla de Baz",15,"México",104,"Tlalnepantla de Baz",1,"Tlalnepantla","Int. Centro Cívico y Cultural  Sor Juana Inés de la Cruz, Porfirio Díaz s/n","Col. San Javier","54000","(55) 5565 8293","","culturatlalne@gmail.com",-99.19303,19.53647,"http://sic.gob.mx/ficha.php?table=teatro&table_id=905","2017-01-03 12:15:44-06"
907,"Foro al aire libre Algarabía","2011-07-01","Instituto Municipal de la Cultura y las Artes de Tlalnepantla de Baz",15,"México",104,"Tlalnepantla de Baz",1,"Tlalnepantla","Int. Plaza Recreativa, Dr. Gustavo Baz s/n","Col. Tlalnepantla Centro","54000","(55) 5565 8293","","culturatlalne@hotmail.com",-99.19458,19.53686,"http://sic.gob.mx/ficha.php?table=teatro&table_id=907","2017-01-04 11:51:22-06"
265,"Foro teatral Alberto Antonio Salgado Barrientos, Facultad de Humanidades","2007-04-01","Universidad Autónoma del Estado de México",15,"México",106,"Toluca",1,"Toluca de Lerdo","Paseo Universidad esq. Paseo Tollocan s/n","Col. Ciudad Universitaria","50110","(722) 213 14 07","","lupitamonmar@gmail.com",-99.67744,19.27968,"http://sic.gob.mx/ficha.php?table=teatro&table_id=265","2017-03-08 12:25:02-06"
340,"Teatro Universitario de Cámara Esvón Gamaliel","1988-11-18","Secretaría de Difusión Cultural de la U.A.E.M.",15,"México",106,"Toluca",1,"Toluca de Lerdo","Instituto Literario, número 100","Centro","50000","(722) 226 23 77 ext. 1351","http://www.uaemex.mx/dcultur/diligencias/diligencias.htm","atellez@uamex.mx",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=340","2010-03-19 12:55:57-06"
243,"Teatro Sor Juana Inés de la Cruz ","1964-11-05","Instituto Mexicano del Seguro Social (IMSS)",15,"México",106,"Toluca",1,"Toluca de Lerdo","Josefa Ortiz de Domínguez s/n esq. Av. Hidalgo","Col. San Sebastián","50060","(722) 279 89 00 ext. 1080","","",-99.64693,19.28962,"http://sic.gob.mx/ficha.php?table=teatro&table_id=243","2017-03-08 12:58:06-06"
264,"Teatro Universitario Los Jaguares","1976-01-01","Universidad Autónoma del Estado de México",15,"México",106,"Toluca",1,"Toluca de Lerdo","Valentín Gómez Farías esq. Pedro Ascencio s/n","Col. La Merced Alameda","50000","(722) 226 23 00","","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=264","2016-08-01 11:17:08-05"
11,"Teatro Morelos","1969-09-05","",15,"México",106,"Toluca",1,"Toluca de Lerdo","Plaza Morelos s/n","Centro","50000","(722) 215 92 58","http://www.toluca.gob.mx/teatro-morelos-3/","",-99.65903,19.29215,"http://sic.gob.mx/ficha.php?table=teatro&table_id=11","2017-05-25 12:40:15-05"
534,"Teatro San Benito Abad","2001-09-08","Estiletto, S.A. de C.V.",15,"México",121,"Cuautitlán Izcalli",1,"Cuautitlán Izcalli","Domicilio conocido s/n","Col. Lago de Guadalupe","54760","(55) 5861 8000 y 01","","comercial.tsba@gmail.com",-99.2398,19.6356,"http://sic.gob.mx/ficha.php?table=teatro&table_id=534","2016-11-23 14:07:30-06"
997,"Teatro Coatepec","1996-01-01","Amistad y Cultura Juana de Arco, A.C.",16,"Michoacán de Ocampo",1,"Acuitzio",1,"Acuitzio del Canje","Calle del Canje 14 ","Centro","58460","434	388 20 33","","culturaacuitzio1821@gmail.com; comunicarte501@hotmail.com",-101.33285,19.49625,"http://sic.gob.mx/ficha.php?table=teatro&table_id=997","2021-06-06 13:08:12-05"
50,"Foro Cultural","2007-04-02","Comisión de Ferias, Exposiciones y Eventos de Michoacán",16,"Michoacán de Ocampo",22,"Charo",1,"Charo","Calle Expo Feria s/n","La Goleta","61301","(443) 428 0150 ext. 124","https://www.facebook.com/ExpoFeriaMichoacan","cofeeem1@gmail.com",-101.07983,19.73884,"http://sic.gob.mx/ficha.php?table=teatro&table_id=50","2016-09-15 14:09:43-05"
90,"Teatro de la Casa de la Cultura de Jiquilpan","1985-05-15","Secretaría de Cultura del Gobierno del Estado de Michoacán",16,"Michoacán de Ocampo",45,"Jiquilpan",1,"Jiquilpan de Juárez","5 de Mayo 50","Centro","59510","(353) 533 07 45","","glconrado@hotmail.com",-102.71942,19.99094,"http://sic.gob.mx/ficha.php?table=teatro&table_id=90","2014-03-18 19:24:54-06"
87,"Teatro Morelos","1879-01-01","Patronato Pro-Restauración del Teatro Morelos, A. C.",16,"Michoacán de Ocampo",50,"Maravatío",1,"Maravatío de Ocampo","Morelos 21","Centro","61250","(447) 478 45 75","","teatromorelosmaravatio@hotmail.com",-100.44299,19.89062,"http://sic.gob.mx/ficha.php?table=teatro&table_id=87","2016-07-06 10:54:21-05"
517,"Teatro Ocampo (Cerrado por remodelación)","1830-01-01","Secretaría de Cultura del Gobierno del Estado de Michoacán",16,"Michoacán de Ocampo",53,"Morelia",1,"Morelia","Melchor Ocampo 256","Centro","58000","(443) 312 37 34","","teatroocampo2016@gmail.com",-101.19401,19.70395,"http://sic.gob.mx/ficha.php?table=teatro&table_id=517","2019-01-14 05:40:28-06"
